trial,sharpe,cagr,max_dd,n_days
38,-0.06668357307672879,0.0030868957204970293,-0.40078009117359725,1761
39,-0.01647376630320751,0.01004445881068916,-0.4332278642025533,1761
40,-0.22142385811995569,-0.018938526808166323,-0.43349183567342886,1761
41,-0.2141873217097012,-0.017671623713880202,-0.4828481280205521,1761
42,-0.03575814650850481,0.007605727379036864,-0.3744959567270294,1761
43,-0.21549522258067422,-0.018445189159048025,-0.4286704879746802,1761
44,-0.11962690147540021,-0.004793035476663987,-0.3665495540257818,1761
45,-0.19821394424646255,-0.014942525281436803,-0.45798405769831707,1761
46,-0.32780975227908665,-0.03470475639869108,-0.5019870448880541,1761
47,-0.15070468468750856,-0.008989311672821354,-0.41626011514860295,1761
48,-0.06562398811734017,0.0033315790339578655,-0.38944857986008674,1761
49,-0.009200523761833179,0.011099122292751229,-0.40989732363004694,1761
50,-0.0635935070289293,0.003506086960679111,-0.3870679666952972,1761
51,-0.008315747433725443,0.011315522376731169,-0.3601938725446432,1761
52,0.006526427635164777,0.01354985775640083,-0.34043257393111703,1761
53,-0.046071571012559404,0.006594005515388135,-0.37153615383581884,1761
54,-0.08080931082394326,0.001112487354259839,-0.4117143479133696,1761
55,-0.09697593386321973,-0.0010600800389827247,-0.4031141050085564,1761
56,-0.06304978923025942,0.003662180012955263,-0.3682832883724323,1761
57,-0.04866802761768464,0.006075035796712314,-0.3454485663865283,1761
58,-0.30550457937734987,-0.030828539553840573,-0.5070654772060763,1761
59,-0.12876652241832687,-0.005959629104234643,-0.4011670227126587,1761
60,-0.051380728112243486,0.00494892451550788,-0.395689958239254,1761
61,-0.2350687563025608,-0.02070550068812882,-0.45940935314796194,1761
62,-0.18056192219476142,-0.013531200135802002,-0.47825713220624066,1761
63,0.04361399116069813,0.019195777026745686,-0.3745155554351852,1761
64,-0.16948201466430501,-0.010368746792371653,-0.43543633730691567,1761
65,0.019488104078800545,0.015691079920531426,-0.34826968610207865,1761
66,0.03741606662280696,0.018243804275952735,-0.32927502388880936,1761
67,-0.10069123900905884,-0.0022973378914300513,-0.40743597767596906,1761
68,-0.15633528778110914,-0.009411159657496171,-0.43043312485606355,1761
69,-0.11826619559614403,-0.004215929215758529,-0.41733893449413095,1761
70,-0.06665746235156683,0.0032236842099362395,-0.3664980417573005,1761
71,-0.12689484765361528,-0.005262649285955323,-0.39915764814429955,1761
72,-0.10145249166933092,-0.0020946460004317435,-0.39366961661892397,1761
73,0.03513704069324122,0.017852145849338363,-0.4046433430549585,1761
74,-0.1545909915351305,-0.009491802936209437,-0.38624647397310063,1761
75,-0.18006684471724133,-0.012711609125934609,-0.4176469113914242,1761
76,-0.1973770526143959,-0.015695080806675255,-0.4519958609423409,1761
77,-0.059013965874177364,0.004457218718347589,-0.3785307657809722,1761
78,-0.22215708371906415,-0.01918912589326982,-0.4569214711897145,1761
