date,symbol,call,segment,current_price
2020-04-08,NVDA,buy,D,266.95
2020-04-08,OLLI,buy,D,53.25
2020-04-08,PRGO,buy,I,48.85
2020-04-08,SWKS,buy,D,93.0
2020-04-08,TGT,buy,D,104.63
2020-04-08,TJX,buy,D,49.11
2020-04-08,UBER,buy,L,26.94
2020-04-08,UPS,buy,D,98.79
2020-04-08,USCR,negative,L,18.0
2020-04-08,VRTX,buy,L,249.66
2020-04-08,WING,buy,D,96.42
2020-04-08,WMT,buy,D,121.84
2020-04-08,YELP,positive,L,21.64
2020-04-09,ABT,buy,D,86.04
2020-04-09,APA,sell,L,8.2
2020-04-09,BAC,buy,D,24.86
2020-04-09,BOX,buy,I,15.43
2020-04-09,C,buy,D,47.41
2020-04-09,CALA,buy,L,6.26
2020-04-09,COF,positive,L,60.11
2020-04-09,CVX,buy,L,84.31
2020-04-09,DOMO,buy,I,11.72
2020-04-09,EOG,positive,L,44.82
2020-04-09,FANG,positive,L,34.86
2020-04-09,GPMT,sell,L,5.62
2020-04-09,GS,buy,D,184.26
2020-04-09,ISRG,negative,D,503.79
2020-04-09,JNJ,negative,D,141.23
2020-04-09,JPM,buy,D,102.76
2020-04-09,PII,buy,L,56.0
2020-04-09,PLUG,sell,L,3.82
2020-04-09,SLB,sell,D,16.47
2020-04-09,SYK,sell,L,182.72
2020-04-09,TSLA,buy,L,573.0
2020-04-09,WFC,buy,D,33.2
2020-04-09,XOM,sell,L,43.13
2020-04-13,ABT,buy,F,85.85
2020-04-13,BFAM,sell,L,116.59
2020-04-13,BPMC,positive,L,63.91
2020-04-13,DIN,sell,L,32.9
2020-04-13,EPD,negative,L,16.73
2020-04-13,IRM,positive,L,26.24
2020-04-13,LEVI,buy,I,13.83
2020-04-13,MGM,sell,L,13.91
2020-04-13,PENN,buy,L,14.08
2020-04-13,RTX,buy,L,61.83
2020-04-13,SBUX,buy,L,71.76
2020-04-13,TRGP,sell,L,8.55
2020-04-14,AA,sell,L,7.72
2020-04-14,CCL,sell,L,12.51
2020-04-14,GSK,buy,I,40.38
2020-04-14,LHX,positive,D,197.0
2020-04-14,LMT,positive,D,380.03
2020-04-14,LVGO,buy,L,37.45
2020-04-14,NOC,negative,D,348.79
2020-04-14,OKE,negative,L,30.47
2020-04-14,PINS,positive,L,17.24
2020-04-14,RTX,buy,D,65.07
2020-04-14,SPWR,sell,L,6.67
2020-04-14,TSLA,buy,L,709.89
2020-04-14,XRX,sell,L,19.0
2020-04-15,AMD,buy,D,54.99
2020-04-15,AMRN,negative,L,6.32
2020-04-15,AMT,buy,D,247.49
2020-04-15,ATVI,buy,D,65.71
2020-04-15,BABA,buy,D,208.17
2020-04-15,CLR,sell,L,10.49
2020-04-15,COST,buy,D,310.27
2020-04-15,CRWD,buy,D,61.82
2020-04-15,CVNA,buy,I,71.34
2020-04-15,DG,buy,D,176.11
2020-04-15,DPZ,buy,D,354.62
2020-04-15,JNJ,buy,D,147.66
2020-04-15,MKC,buy,D,152.56
2020-04-15,NCLH,sell,L,12.08
2020-04-15,NFLX,buy,D,426.75
2020-04-15,NVDA,buy,D,280.84
2020-04-15,OKTA,buy,D,142.47
2020-04-15,PE,positive,I,6.72
2020-04-15,PEP,buy,D,135.03
2020-04-15,PG,buy,D,121.22
2020-04-15,PLD,buy,D,86.54
2020-04-15,ROKU,buy,D,113.0
2020-04-15,STOR,sell,L,17.02
2020-04-15,STZ,buy,D,162.36
2020-04-15,TSLA,buy,D,729.83
2020-04-15,TSM,positive,L,49.66
2020-04-15,WDAY,positive,L,146.07
2020-04-15,YEXT,buy,L,11.84
2020-04-15,ZS,buy,D,69.96
2020-04-16,A,buy,I,78.75
2020-04-16,CB,buy,I,111.95
2020-04-16,DAL,negative,L,22.78
2020-04-16,DY,buy,L,25.88
2020-04-16,EMR,buy,L,47.37
2020-04-16,FANG,sell,L,28.03
2020-04-16,MS,positive,D,38.36
2020-04-16,NUE,negative,L,35.51
2020-04-16,TSLA,buy,D,745.21
2020-04-16,WFC,sell,D,26.89
2020-04-20,BUD,sell,L,44.59
2020-04-20,CLX,buy,L,192.43
2020-04-20,CMG,buy,L,808.73
2020-04-20,DEAC,sell,L,17.57
2020-04-20,IBM,buy,I,120.41
2020-04-20,RVLV,negative,L,11.94
2020-04-20,SHOP,positive,D,629.9
2020-04-20,STZ,buy,L,156.62
2020-04-20,WGO,buy,L,35.01
2020-04-21,AAL,negative,D,11.0
2020-04-21,ABT,buy,L,94.05
2020-04-21,AVGO,buy,L,247.65
2020-04-21,BA,positive,D,136.33
2020-04-21,BBBY,negative,L,4.53
2020-04-21,CCL,sell,D,11.84
2020-04-21,DDOG,buy,L,40.0
2020-04-21,DOV,positive,L,84.51
2020-04-21,DOW,negative,L,30.88
2020-04-21,F,negative,D,4.77
2020-04-21,GE,positive,D,6.48
2020-04-21,INO,buy,D,9.9
2020-04-21,INSG,buy,I,11.31
2020-04-21,LH,positive,L,148.18
2020-04-21,MSFT,buy,D,167.82
2020-04-21,NMFC,sell,L,6.94
2020-04-21,PLAY,sell,L,11.57
2020-04-21,TSLA,buy,D,686.72
2020-04-21,TTWO,buy,L,125.73
2020-04-21,WWE,sell,L,39.53
2020-04-22,BRO,negative,L,35.7
2020-04-22,CB,buy,L,106.22
2020-04-22,CMG,buy,D,882.26
2020-04-22,COST,buy,D,309.42
2020-04-22,DLR,buy,I,149.18
2020-04-22,HD,buy,D,204.17
2020-04-22,LOW,buy,D,94.95
2020-04-22,MKTX,buy,I,424.24
2020-04-22,NFLX,buy,D,421.42
2020-04-22,ROKU,buy,L,122.19
2020-04-22,SNAP,buy,D,17.01
2020-04-22,TGT,buy,D,106.84
2020-04-22,TROW,buy,L,100.63
2020-04-22,TXN,buy,D,111.98
2020-04-22,UAL,positive,L,25.88
2020-04-22,WMT,buy,D,131.59
2020-04-23,BLDR,sell,L,13.96
2020-04-23,CCI,buy,L,160.55
2020-04-23,CLX,buy,D,189.92
2020-04-23,DG,buy,D,176.5
2020-04-23,DOW,sell,L,32.56
2020-04-23,DPZ,buy,I,369.64
2020-04-23,HD,buy,D,202.32
2020-04-23,IBM,positive,D,121.35
2020-04-23,INO,buy,I,12.03
2020-04-23,KMB,buy,D,140.36
2020-04-23,LULU,buy,L,211.64
2020-04-23,MRVL,buy,L,26.42
2020-04-23,NFLX,buy,D,426.7
2020-04-23,RTX,buy,L,63.29
2020-04-23,TGT,buy,D,103.86
2020-04-23,UNH,buy,F,285.33
2020-04-23,UNP,positive,D,152.29
2020-04-23,WMT,buy,D,128.53
2020-04-23,ZM,buy,D,169.09
2020-04-24,AAPL,buy,D,282.97
2020-04-24,AMD,buy,D,56.18
2020-04-24,CARR,sell,L,16.25
2020-04-24,CAT,negative,D,114.04
2020-04-24,CL,buy,D,71.4
2020-04-24,CLX,buy,D,190.65
2020-04-24,EL,positive,D,166.31
2020-04-24,FB,negative,D,190.07
2020-04-24,GE,negative,D,6.26
2020-04-24,GILD,negative,D,79.64
2020-04-24,HD,buy,L,212.18
2020-04-24,HON,negative,D,135.52
2020-04-24,INFO,buy,L,65.6
2020-04-24,KHC,positive,D,29.23
2020-04-24,MMM,negative,D,147.0
2020-04-24,MRK,positive,D,81.43
2020-04-24,MSFT,buy,D,174.55
2020-04-24,NAT,buy,I,5.85
2020-04-24,NET,negative,L,23.28
2020-04-24,NXPI,positive,D,94.43
2020-04-24,PENN,buy,L,14.1
2020-04-24,PEP,buy,D,134.36
2020-04-24,PFE,positive,D,37.38
2020-04-24,RSG,negative,L,76.1
2020-04-24,SBUX,positive,D,75.58
2020-04-24,SHW,buy,L,506.06
2020-04-24,SIX,sell,L,16.0
2020-04-24,SWK,negative,L,107.74
2020-04-24,TGT,positive,D,107.82
2020-04-24,WM,buy,L,98.48
2020-04-27,AAPL,buy,D,283.17
2020-04-27,ABT,buy,D,94.95
2020-04-27,ADM,sell,L,36.54
2020-04-27,AMT,buy,D,250.22
2020-04-27,ATVI,buy,D,67.06
2020-04-27,BCRX,negative,L,3.55
2020-04-27,BYND,buy,D,99.63
2020-04-27,CAG,buy,D,34.6
2020-04-27,CHWY,buy,D,46.18
2020-04-27,CLX,buy,D,189.05
2020-04-27,CMG,buy,D,883.07
2020-04-27,CNC,buy,D,70.82
2020-04-27,COST,buy,D,308.78
2020-04-27,CTXS,buy,D,147.48
2020-04-27,D,buy,D,78.52
2020-04-27,DPZ,buy,D,362.03
2020-04-27,EQIX,buy,D,702.0
2020-04-27,GOLD,buy,D,26.93
2020-04-27,GPS,sell,D,7.79
2020-04-27,HBI,negative,D,9.18
2020-04-27,HD,buy,D,217.76
2020-04-27,INMD,negative,L,24.06
2020-04-27,INO,buy,D,13.7
2020-04-27,JNJ,buy,D,154.29
2020-04-27,JWN,sell,D,20.27
2020-04-27,KMB,buy,D,140.36
2020-04-27,KSS,sell,D,18.6
2020-04-27,LB,sell,D,11.5
2020-04-27,LOGI,buy,D,48.1
2020-04-27,LYV,sell,D,42.01
2020-04-27,MDT,buy,L,100.76
2020-04-27,MGM,sell,D,15.23
2020-04-27,MKC,buy,D,156.87
2020-04-27,MKTX,buy,D,441.59
2020-04-27,NAT,buy,L,7.2
2020-04-27,NFLX,buy,D,421.38
2020-04-27,NVDA,buy,D,297.08
2020-04-27,PEP,buy,D,134.46
2020-04-27,PVH,negative,D,47.64
2020-04-27,ROKU,buy,D,128.63
2020-04-27,SAM,buy,D,457.1
2020-04-27,SHOP,buy,D,628.58
2020-04-27,SPG,buy,D,57.19
2020-04-27,SQ,buy,D,63.55
2020-04-27,STNG,buy,L,26.64
2020-04-27,TPR,sell,D,15.05
2020-04-27,TTWO,buy,D,125.93
2020-04-27,VZ,buy,D,57.81
2020-04-27,WORK,buy,L,27.31
2020-04-27,WYNN,positive,D,82.77
2020-04-27,ZM,buy,D,164.6
2020-04-27,ZS,buy,D,70.47
2020-04-28,AAL,sell,L,11.26
2020-04-28,CHE,sell,L,437.16
2020-04-28,CNC,buy,I,67.17
2020-04-28,DHI,positive,D,46.93
2020-04-28,DT,buy,L,28.49
2020-04-28,GM,negative,L,22.18
2020-04-28,HCAT,negative,L,25.4
2020-04-28,HP,sell,L,18.98
2020-04-28,NUE,buy,I,40.49
2020-04-28,PRU,negative,L,60.65
2020-04-28,SPR,negative,L,20.5
2020-04-28,VEEV,buy,L,182.74
2020-04-28,WEN,buy,F,19.79
2020-04-29,ADP,buy,I,145.84
2020-04-29,AMD,buy,D,53.66
2020-04-29,BA,positive,D,139.0
2020-04-29,BP,sell,L,25.43
2020-04-29,CERS,positive,L,6.14
2020-04-29,CPB,buy,I,50.18
2020-04-29,CVX,positive,L,94.62
2020-04-29,GE,negative,D,6.58
2020-04-29,GILD,buy,D,83.14
2020-04-29,RH,buy,L,154.82
2020-04-29,SBUX,positive,D,76.86
2020-04-29,TJX,buy,L,51.54
2020-04-29,WRK,positive,L,34.15
2020-04-29,YUM,buy,I,87.46
2020-04-30,AAPL,buy,D,293.8
2020-04-30,ALGN,buy,I,214.85
2020-04-30,CBRL,buy,L,97.4
2020-04-30,COST,buy,L,303.0
2020-04-30,EXEL,buy,L,24.7
2020-04-30,FNV,positive,L,132.21
2020-04-30,GILD,positive,D,84.0
2020-04-30,HD,buy,L,219.83
2020-04-30,JNPR,buy,I,21.6
2020-04-30,PLCE,sell,L,29.56
2020-04-30,RDS.A,sell,L,33.13
2020-04-30,REYN,buy,F,32.43
2020-04-30,RTX,buy,L,64.81
2020-04-30,TGT,buy,L,109.74
2020-04-30,UPS,buy,L,94.66
2020-04-30,WMT,buy,L,121.55
2020-05-01,AAPL,buy,D,289.07
2020-05-01,AMD,buy,D,49.88
2020-05-01,BX,negative,L,50.42
2020-05-01,CIM,sell,L,7.69
2020-05-01,CLX,buy,I,192.71
2020-05-01,CPRT,positive,L,78.55
2020-05-01,CVS,buy,D,59.7
2020-05-01,DIS,negative,D,105.5
2020-05-01,EL,buy,I,172.54
2020-05-01,ERI,sell,L,18.84
2020-05-01,FBHS,buy,L,51.5
2020-05-01,FND,sell,L,41.93
2020-05-01,GM,sell,D,20.9
2020-05-01,MRNA,buy,D,47.93
2020-05-01,OXY,sell,D,15.24
2020-05-01,REGN,buy,D,525.5
2020-05-01,SGEN,buy,I,145.64
2020-05-01,SHAK,negative,L,51.7
2020-05-01,SHOP,buy,D,613.64
2020-05-01,SPCE,positive,L,17.92
2020-05-01,SWKS,buy,D,98.83
2020-05-01,TSN,negative,D,60.01
2020-05-01,TWLO,negative,L,107.98
2020-05-01,VTR,negative,D,30.33
2020-05-01,WM,negative,D,98.21
2020-05-04,AMD,buy,L,52.56
2020-05-04,ARE,buy,I,149.58
2020-05-04,AXP,sell,L,86.38
2020-05-04,BABA,buy,L,191.15
2020-05-04,BIDU,negative,L,94.76
2020-05-04,EBS,buy,I,79.5
2020-05-04,INTC,negative,L,57.99
2020-05-04,MA,buy,L,269.26
2020-05-04,MDP,sell,L,12.87
2020-05-04,NOK,sell,L,3.55
2020-05-04,RUBI,negative,L,6.4
2020-05-04,SPWR,negative,L,7.12
2020-05-04,SWKS,buy,L,99.62
2020-05-04,TSLA,buy,L,761.19
2020-05-04,TSN,sell,D,55.32
2020-05-04,TTD,buy,L,290.52
2020-05-04,V,positive,L,176.15
2020-05-04,WY,sell,D,17.78
2020-05-04,ZM,buy,D,143.44
2020-05-05,AAPL,buy,D,297.56
2020-05-05,ABBV,positive,D,85.37
2020-05-05,ATVI,buy,D,68.53
2020-05-05,CHGG,buy,I,57.92
2020-05-05,CSGP,sell,L,641.17
2020-05-05,CVNA,buy,L,86.0
2020-05-05,CVX,positive,D,92.89
2020-05-05,DIS,negative,D,101.06
2020-05-05,DXCM,buy,L,364.28
2020-05-05,EVBG,buy,I,112.86
2020-05-05,JPM,buy,L,92.0
2020-05-05,LPLA,sell,L,62.17
2020-05-05,MA,buy,L,273.98
2020-05-05,MASI,buy,I,234.0
2020-05-05,REGN,buy,D,574.37
2020-05-05,STNG,sell,L,21.25
2020-05-05,SWKS,buy,D,104.71
2020-05-05,TNDM,positive,L,84.79
2020-05-06,APA,sell,L,11.61
2020-05-06,BYND,buy,I,126.21
2020-05-06,CRWD,buy,L,72.44
2020-05-06,CVS,buy,I,60.41
2020-05-06,CWH,positive,L,10.39
2020-05-06,FB,buy,F,208.47
2020-05-06,GD,positive,L,121.73
2020-05-06,HAS,positive,D,65.89
2020-05-06,LRCX,negative,L,244.56
2020-05-06,MAT,negative,I,8.49
2020-05-06,NYT,positive,D,34.81
2020-05-06,OKTA,buy,L,164.43
2020-05-06,PINS,sell,D,17.72
2020-05-06,SNAP,sell,D,17.33
2020-05-06,TWTR,sell,D,27.68
2020-05-06,UNFI,sell,L,10.78
2020-05-06,WGO,positive,L,44.69
2020-05-06,WM,positive,I,96.8
2020-05-07,BYND,buy,F,122.66
2020-05-07,CTSO,buy,L,10.36
2020-05-07,EPR,sell,L,25.62
2020-05-07,ETSY,buy,I,76.59
2020-05-07,MRNA,buy,D,53.19
2020-05-07,OMC,buy,L,53.63
2020-05-07,SQ,buy,I,74.62
2020-05-07,WFC,sell,L,25.23
2020-05-11,AEP,buy,I,79.17
2020-05-11,BYND,buy,D,130.82
2020-05-11,CERS,buy,L,5.46
2020-05-11,CMG,buy,D,933.93
2020-05-11,COST,buy,D,310.33
2020-05-11,COUP,buy,D,209.31
2020-05-11,CSCO,positive,L,43.32
2020-05-11,DPZ,buy,D,377.49
2020-05-11,DXCM,buy,D,421.36
2020-05-11,EVBG,buy,D,155.1
2020-05-11,HMSY,buy,L,28.49
2020-05-11,LPSN,buy,I,34.67
2020-05-11,LVGO,buy,D,53.59
2020-05-11,MASI,buy,D,250.39
2020-05-11,MRNA,buy,D,66.9
2020-05-11,MRTX,buy,L,105.59
2020-05-11,NET,buy,D,28.12
2020-05-11,PTON,buy,D,42.8
2020-05-11,SQ,buy,D,74.9
2020-05-11,TGT,buy,D,120.18
2020-05-11,UBER,positive,L,31.64
2020-05-11,UPWK,buy,I,10.51
2020-05-11,VRTX,buy,L,285.28
2020-05-11,WMT,buy,D,123.67
2020-05-11,WRK,sell,L,25.97
2020-05-12,BAK,sell,L,7.11
2020-05-12,CMG,buy,D,929.85
2020-05-12,COST,buy,D,304.84
2020-05-12,DLPH,sell,L,11.44
2020-05-12,DOW,negative,L,33.79
2020-05-12,DPZ,buy,D,377.94
2020-05-12,FVRR,sell,L,54.56
2020-05-12,HD,buy,D,232.9
2020-05-12,INSG,positive,L,10.62
2020-05-12,LOGI,buy,I,51.86
2020-05-12,LOW,buy,D,111.24
2020-05-12,NVAX,buy,I,39.82
2020-05-12,SPT,positive,L,22.61
2020-05-12,TGT,buy,D,119.39
2020-05-12,UBER,positive,D,32.4
2020-05-12,VTIQ,sell,L,27.1
2020-05-12,VTR,sell,L,27.76
2020-05-12,WMT,buy,D,123.78
2020-05-12,YEXT,buy,L,14.07
2020-05-13,AMD,buy,D,52.18
2020-05-13,CSCO,buy,I,41.95
2020-05-13,CVX,positive,D,88.7
2020-05-13,ETN,sell,L,73.87
2020-05-13,HPE,sell,L,9.08
2020-05-13,HPQ,positive,L,14.06
2020-05-13,JNJ,positive,D,147.13
2020-05-13,KEY,negative,L,9.66
2020-05-13,NVAX,negative,D,40.67
2020-05-13,NVDA,buy,D,311.2
2020-05-13,PEG,buy,I,44.96
2020-05-13,PFE,positive,D,37.05
2020-05-13,PYPL,positive,D,143.73
2020-05-13,QCOM,buy,D,78.0
2020-05-13,RVLV,buy,L,14.64
2020-05-13,SHOP,buy,L,754.38
2020-05-13,WFC,negative,D,22.53
2020-05-14,ABBV,buy,L,89.94
2020-05-14,AYX,buy,I,125.5
2020-05-14,BABA,buy,L,201.3
2020-05-14,BMY,buy,L,63.77
2020-05-14,CDLX,buy,L,51.5
2020-05-14,CMG,buy,D,932.18
2020-05-14,COST,buy,D,299.74
2020-05-14,CSCO,buy,L,43.85
2020-05-14,DPZ,buy,D,376.01
2020-05-14,ELY,buy,L,11.5
2020-05-14,HALO,sell,L,23.78
2020-05-14,MCD,buy,D,175.41
2020-05-14,MELI,buy,L,777.27
2020-05-14,MLM,negative,L,169.01
2020-05-14,PLNT,buy,I,51.01
2020-05-14,SPGI,buy,I,300.12
2020-05-14,SPOT,buy,L,152.07
2020-05-14,TGT,buy,D,119.94
2020-05-14,UI,negative,L,173.57
2020-05-14,WING,buy,D,121.91
2020-05-14,WMT,buy,D,123.42
2020-05-15,AVYA,buy,L,13.2
2020-05-15,BABA,negative,D,203.68
2020-05-15,BBY,positive,D,78.61
2020-05-15,BYND,buy,D,134.16
2020-05-15,CAT,sell,L,107.92
2020-05-15,CYBR,buy,L,95.54
2020-05-15,DE,negative,D,126.01
2020-05-15,DKNG,buy,I,29.23
2020-05-15,EURN,sell,L,9.81
2020-05-15,FEYE,negative,L,11.33
2020-05-15,FL,sell,D,25.42
2020-05-15,FTNT,buy,L,143.43
2020-05-15,HD,buy,D,239.33
2020-05-15,INO,buy,L,13.43
2020-05-15,J,sell,L,72.11
2020-05-15,KSS,sell,D,17.54
2020-05-15,LOW,buy,D,113.78
2020-05-15,MDT,positive,D,93.89
2020-05-15,SHOP,buy,D,767.0
2020-05-15,SPG,negative,L,51.32
2020-05-15,SPLK,buy,D,156.19
2020-05-15,TGT,buy,D,120.94
2020-05-15,TJX,positive,D,47.17
2020-05-15,TSLA,buy,D,799.17
2020-05-15,TTWO,buy,D,132.54
2020-05-15,WIX,buy,I,201.78
2020-05-15,WMT,buy,D,125.94
2020-05-18,AVYA,buy,I,13.87
2020-05-18,CVX,buy,L,92.55
2020-05-18,DENN,buy,I,10.11
2020-05-18,ET,sell,L,7.81
2020-05-18,MA,negative,L,289.9
2020-05-18,MRNA,positive,D,80.0
2020-05-18,PAG,buy,L,33.65
2020-05-18,QRVO,positive,L,99.04
2020-05-18,RNG,buy,L,263.06
2020-05-18,SGEN,buy,L,158.95
